account,ward,aid,business,address,zip
618622,46,824.0,SUBWAY,8678 S WABASH AVE,60623
63142,11,659.0,WALGREENS,8452 S HALSTED ST,60601
192463,18,578.0,AUTOZONE,694 W 63RD ST,60629
825841,31,130.0,LOU MALNATIS,3859 S COTTAGE GROVE AVE,60608
562316,7,365.0,NEYBOUR'S TAVERN,6028 S HOUSTON AVE,60605
557459,45,216.0,REGGIE'S BAR & GRILL,9374 W 63RD ST,60623
676025,22,247.0,BUONA BEEF,1625 W NORTH AVE,60610
508405,22,405.0,COSTCO,1029 W NORTH AVE,60625
666964,5,849.0,JEWEL OSCO,1938 S WABASH AVE,60623
594973,30,244.0,PIZZA HUT,7527 S COTTAGE GROVE AVE,60616
475021,32,234.0,LOU MALNATIS,2499 S ARCHER AVE,60621
39348,33,720.0,DUNKIN DONUTS,3666 S WABASH AVE,60627
964630,23,651.0,WHOLE FOODS,8534 S ARCHER AVE,60631
687926,20,649.0,SAMS CLUB,7361 S WABASH AVE,60627
818654,22,206.0,TARGET,235 S ARCHER AVE,60628
332649,42,586.0,MCDONALD'S,4356 W 63RD ST,60603
44212,27,512.0,JEWEL OSCO,7940 N MICHIGAN AVE,60606
654092,5,539.0,COSTCO,8297 S HOUSTON AVE,60615
861397,32,728.0,WALMART,9328 W IRVING PARK RD,60613
356512,42,269.0,TARGET,7896 W 43RD ST,60621
850065,7,837.0,TRADER JOES,6096 W MADISON ST,60639
358126,15,149.0,BP GAS STATION,6236 S PULASKI RD,60628
697413,42,926.0,HONEYBEERS,3816 S COTTAGE GROVE AVE,60602
381386,11,986.0,WALGREENS,3837 S PULASKI RD,60608
354120,8,206.0,SPEEDWAY,4478 N WESTERN AVE,60630
242246,17,524.0,TONY'S FINER FOODS,6186 W NORTH AVE,60618
41157,10,396.0,SEVEN ELEVEN,8364 S HOUSTON AVE,60624
54030,17,630.0,HONEYBEERS,4131 W IRVING PARK RD,60639
473365,34,634.0,STARBUCKS,9507 W 63RD ST,60604
537159,36,114.0,SPEEDWAY,4319 W 43RD ST,60609
335906,13,799.0,CVS PHARMACY,7097 N WESTERN AVE,60609
699011,35,518.0,REGGIE'S BAR & GRILL,8446 W MADISON ST,60613
868597,22,476.0,STARBUCKS,3512 S COTTAGE GROVE AVE,60630
444332,18,988.0,STARBUCKS,3525 W CHICAGO AVE,60602
16257,1,485.0,HONEYBEERS,4007 S HALSTED ST,60614
93822,39,715.0,LOU MALNATIS,1393 S PULASKI RD,60601
134578,3,201.0,TONY'S FINER FOODS,7687 W 63RD ST,60607
953156,6,679.0,BP GAS STATION,4960 N BROADWAY,60601
846376,20,465.0,CVS PHARMACY,6693 W MADISON ST,60603
870380,33,720.0,MARIANO'S,4017 W DEVON AVE,60627
506951,13,468.0,JEWEL OSCO,6962 W 63RD ST,60602
761169,45,209.0,HOME DEPOT,8948 S ARCHER AVE,60616
349235,18,397.0,SEVEN ELEVEN,408 W 63RD ST,60607
256623,26,160.0,TARGET,1998 W NORTH AVE,60609
726158,23,345.0,WHOLE FOODS,5168 N WESTERN AVE,60601
143944,23,746.0,PIZZA HUT,2768 W CHICAGO AVE,60632
902693,27,720.0,DOMINICKS,4264 N CICERO AVE,60615
403762,9,626.0,WHOLE FOODS,3013 S PULASKI RD,60634
102258,27,888.0,BUONA BEEF,2683 N BROADWAY,60623
956101,8,439.0,CVS PHARMACY,260 W DEVON AVE,60628
880387,25,691.0,CVS PHARMACY,2422 W CHICAGO AVE,60604
703817,25,267.0,PORTILLOS,6005 S COTTAGE GROVE AVE,60640
441657,21,687.0,ADVANCE AUTO,6538 W NORTH AVE,60621
721176,42,398.0,WHOLE FOODS,8513 W IRVING PARK RD,60640
158103,26,131.0,SUBWAY,2456 N CICERO AVE,60640
847445,23,844.0,WHOLE FOODS,5593 W CHICAGO AVE,60605
448758,7,532.0,BP GAS STATION,1927 W MADISON ST,60601
198782,11,296.0,AUTOZONE,8387 N MICHIGAN AVE,60627
959500,24,841.0,NEYBOUR'S TAVERN,4404 S HOUSTON AVE,60609
720423,22,985.0,MCDONALD'S,5281 W 43RD ST,60629
180167,33,627.0,TONY'S FINER FOODS,4152 S STATE ST,60624
611306,14,112.0,MARIANO'S,5651 S COTTAGE GROVE AVE,60617
356776,10,702.0,TRADER JOES,2448 S HALSTED ST,60610
881761,42,636.0,LOU MALNATIS,5056 S WABASH AVE,60612
984501,33,737.0,SHELL STATION,5103 N SOUTHPORT AVE,60607
220449,37,679.0,MARIANO'S,8641 N MICHIGAN AVE,60615
663578,3,454.0,KRAFT FOODS,3336 S STATE ST,60609
489088,10,641.0,CVS PHARMACY,122 N WESTERN AVE,60619
951413,38,712.0,SAMS CLUB,2067 W NORTH AVE,60608
538605,25,605.0,POTBELLY,6103 N BROADWAY,60633
288507,13,345.0,SHELL STATION,8333 S STATE ST,60605
341753,20,525.0,STARBUCKS,9540 W DEVON AVE,60626
278640,28,874.0,STARBUCKS,4549 S ARCHER AVE,60611
40678,10,806.0,HOME DEPOT,9786 N MICHIGAN AVE,60611
276170,28,252.0,WALMART,7189 W 63RD ST,60628
514815,45,196.0,MARIANO'S,5930 S ARCHER AVE,60616
924727,11,688.0,HONEYBEERS,4329 W 63RD ST,60626
205470,33,875.0,REGGIE'S BAR & GRILL,322 S STATE ST,60614
849701,46,238.0,MARIANO'S,3390 S HALSTED ST,60621
426239,13,820.0,WHOLE FOODS,233 S STATE ST,60637
293139,22,869.0,COSTCO,2867 W NORTH AVE,60616
278034,35,123.0,HOME DEPOT,9810 N CLARK ST,60604
579445,23,813.0,POTBELLY,6460 N BROADWAY,60631
363871,44,400.0,DOMINICKS,1974 S STATE ST,60620
424249,1,810.0,SAMS CLUB,1505 S COTTAGE GROVE AVE,60637
702659,31,385.0,JEWEL OSCO,3620 S STATE ST,60601
468388,31,478.0,SPEEDWAY,3428 S PULASKI RD,60604
821165,42,934.0,SAMS CLUB,7521 N WESTERN AVE,60609
476758,17,536.0,BP GAS STATION,2420 N MICHIGAN AVE,60610
154848,25,738.0,AUTOZONE,7701 W MADISON ST,60610
236277,19,564.0,HOME DEPOT,3356 N SOUTHPORT AVE,60628
296795,2,470.0,WALMART,1293 N SOUTHPORT AVE,60626
743002,5,788.0,WALGREENS,7354 S STATE ST,60607
3686,36,270.0,WHOLE FOODS,8534 S STATE ST,60617
388672,6,395.0,SEVEN ELEVEN,3313 N MICHIGAN AVE,60631
417403,32,656.0,JEWEL OSCO,6407 W 63RD ST,60607
504966,47,764.0,SUBWAY,3124 N MICHIGAN AVE,60613
905983,37,890.0,WALMART,7001 N CLARK ST,60624
517121,32,976.0,STARBUCKS,3888 S HALSTED ST,60626
276506,12,298.0,LOWES,615 S COTTAGE GROVE AVE,60630
352192,38,627.0,TRADER JOES,636 N CICERO AVE,60602
856838,2,161.0,SAMS CLUB,9210 N SOUTHPORT AVE,60603
824362,1,657.0,JEWEL OSCO,5761 N CLARK ST,60619
551000,50,180.0,PIZZA HUT,2000 S STATE ST,60637
337958,43,707.0,DUNKIN DONUTS,4788 W IRVING PARK RD,60639
361137,46,450.0,SPEEDWAY,5955 W 43RD ST,60606
388156,10,855.0,MARIANO'S,2471 N CLARK ST,60602
99401,40,312.0,HONEYBEERS,2008 S STATE ST,60619
592168,8,492.0,WALGREENS,7562 W 43RD ST,60629
92753,43,215.0,TONY'S FINER FOODS,406 N MICHIGAN AVE,60628
596754,48,553.0,DOMINICKS,7574 S HALSTED ST,60637
189382,38,379.0,BUONA BEEF,9990 W IRVING PARK RD,60632
665293,4,556.0,TONY'S FINER FOODS,3203 N CLARK ST,60614
359781,12,209.0,CVS PHARMACY,2786 S COTTAGE GROVE AVE,60604
477883,50,229.0,PIZZA HUT,8682 W 43RD ST,60621
688986,6,681.0,SHELL STATION,2915 W 63RD ST,60605
5043,14,267.0,GIORDANOS,4283 W MADISON ST,60623
415143,50,511.0,MARIANO'S,4285 N WESTERN AVE,60628
733559,17,935.0,BUONA BEEF,2762 S HOUSTON AVE,60625
818178,6,481.0,STARBUCKS,9186 N CLARK ST,60622
179647,40,115.0,SAMS CLUB,4613 W DEVON AVE,60601
454318,31,984.0,CELINA DELI,7581 N CICERO AVE,60620
328126,8,550.0,PIZZA HUT,4225 W 43RD ST,60625
480463,42,222.0,GIORDANOS,9577 N BROADWAY,60608
821314,43,957.0,NEYBOUR'S TAVERN,5711 S PULASKI RD,60617
706774,3,656.0,LOWES,3328 N WESTERN AVE,60637
965692,29,438.0,TONY'S FINER FOODS,9184 S COTTAGE GROVE AVE,60612
654767,8,217.0,BP GAS STATION,9739 W 63RD ST,60615
532377,19,360.0,POTBELLY,7463 N MICHIGAN AVE,60635
826418,46,109.0,BP GAS STATION,8411 W CHICAGO AVE,60640
648401,16,540.0,SEVEN ELEVEN,506 S HALSTED ST,60630
705685,28,517.0,CELINA DELI,8961 S STATE ST,60601
254379,5,362.0,SAMS CLUB,1295 W CHICAGO AVE,60612
434755,1,582.0,CELINA DELI,6537 S PULASKI RD,60634
260993,6,352.0,SPEEDWAY,6033 W 43RD ST,60631
566388,9,820.0,ALDI,469 W 63RD ST,60605
478888,46,168.0,ALDI,4937 N MICHIGAN AVE,60630
855929,44,625.0,HONEYBEERS,9128 S HALSTED ST,60611
352271,2,992.0,REGGIE'S BAR & GRILL,6735 N BROADWAY,60624
738949,27,735.0,HOME DEPOT,9673 N MICHIGAN AVE,60636
277324,2,219.0,LOU MALNATIS,4024 S WABASH AVE,60610
103179,12,804.0,SPEEDWAY,8912 W 63RD ST,60638
792370,16,943.0,SEVEN ELEVEN,9551 N BROADWAY,60612
860321,30,826.0,GIORDANOS,2175 S COTTAGE GROVE AVE,60630
729600,21,794.0,DUNKIN DONUTS,1155 W NORTH AVE,60613
60231,21,920.0,CVS PHARMACY,6825 S PULASKI RD,60626
963225,18,300.0,COSTCO,5877 N CLARK ST,60614
516928,26,652.0,BUONA BEEF,302 S STATE ST,60634
891431,50,325.0,ALDI,8062 S PULASKI RD,60638
8995,36,820.0,COSTCO,463 S ARCHER AVE,60630
657385,20,715.0,AUTOZONE,5761 N CLARK ST,60617
137633,19,812.0,PORTILLOS,4335 W CHICAGO AVE,60623
352910,21,499.0,HONEYBEERS,8257 N CLARK ST,60625
909641,46,994.0,WALMART,2906 W CHICAGO AVE,60608
724845,6,292.0,DOMINICKS,2080 W 63RD ST,60636
730322,23,373.0,SPEEDWAY,459 W MADISON ST,60626
928871,50,945.0,AUTOZONE,5674 W 63RD ST,60640
258525,41,128.0,TONY'S FINER FOODS,3132 W 63RD ST,60636
701997,6,103.0,BUONA BEEF,8536 W MADISON ST,60605
105106,27,791.0,ADVANCE AUTO,772 W IRVING PARK RD,60633
45546,30,260.0,SPEEDWAY,8808 W CHICAGO AVE,60623
377047,39,221.0,STARBUCKS,9822 W 43RD ST,60634
706579,33,429.0,DUNKIN DONUTS,3613 W IRVING PARK RD,60619
159007,15,649.0,GIORDANOS,457 S HALSTED ST,60624
235040,39,457.0,TRADER JOES,5767 W MADISON ST,60617
396674,49,964.0,ALDI,7763 S HALSTED ST,60624
6515,23,252.0,HONEYBEERS,4002 N SOUTHPORT AVE,60605
443313,41,131.0,NEYBOUR'S TAVERN,8683 N BROADWAY,60620
312230,6,262.0,MCDONALD'S,7351 W IRVING PARK RD,60631
419095,13,969.0,SPEEDWAY,6805 W IRVING PARK RD,60635
491102,8,540.0,CVS PHARMACY,4403 W 63RD ST,60632
858086,37,913.0,SUBWAY,5682 S COTTAGE GROVE AVE,60603
465305,2,271.0,TARGET,3019 S ARCHER AVE,60634
544593,45,471.0,SUBWAY,1719 W MADISON ST,60620
856329,37,788.0,CVS PHARMACY,5051 W 63RD ST,60614
39272,48,278.0,TRADER JOES,4804 S COTTAGE GROVE AVE,60632
520340,4,998.0,POTBELLY,2112 N WESTERN AVE,60636
966195,49,908.0,SPEEDWAY,896 N CICERO AVE,60628
377762,23,278.0,DOMINICKS,6394 N CICERO AVE,60605
203035,34,302.0,WHOLE FOODS,5588 S STATE ST,60608
608835,28,934.0,DUNKIN DONUTS,1162 S ARCHER AVE,60637
259549,49,386.0,MCDONALD'S,5564 W DEVON AVE,60631
922126,29,371.0,TARGET,6116 S PULASKI RD,60638
786056,2,377.0,PORTILLOS,3314 N BROADWAY,60624
563025,49,127.0,SAMS CLUB,2020 N CICERO AVE,60627
776501,17,644.0,BP GAS STATION,5461 W 63RD ST,60611
146175,19,945.0,DOMINICKS,7342 N CLARK ST,60601
72429,28,270.0,LOWES,6712 N CLARK ST,60621
313043,22,126.0,SEVEN ELEVEN,9973 N MICHIGAN AVE,60629
169830,10,207.0,GIORDANOS,7474 W NORTH AVE,60636
811518,37,512.0,PORTILLOS,6631 W IRVING PARK RD,60623
703987,2,224.0,SEVEN ELEVEN,5044 W DEVON AVE,60618
635230,13,845.0,POTBELLY,2741 W IRVING PARK RD,60602
646473,43,790.0,SEVEN ELEVEN,9867 W CHICAGO AVE,60609
335923,3,110.0,TONY'S FINER FOODS,1997 S COTTAGE GROVE AVE,60614
238358,41,142.0,GIORDANOS,3640 S HOUSTON AVE,60625
990016,48,855.0,TONY'S FINER FOODS,5143 N WESTERN AVE,60601
345715,17,795.0,STARBUCKS,2209 S COTTAGE GROVE AVE,60629
994957,28,869.0,WALMART,697 S WABASH AVE,60623
942461,13,239.0,TRADER JOES,1530 W CHICAGO AVE,60640
679625,14,174.0,SHELL STATION,2275 W 63RD ST,60619
337116,1,710.0,HONEYBEERS,6461 N MICHIGAN AVE,60616
111911,8,666.0,WHOLE FOODS,1167 W IRVING PARK RD,60639
917967,38,805.0,BP GAS STATION,3426 S ARCHER AVE,60605
436135,41,463.0,REGGIE'S BAR & GRILL,6252 S HOUSTON AVE,60622
94630,1,791.0,JEWEL OSCO,6921 S HOUSTON AVE,60608
654311,24,687.0,SPEEDWAY,4443 W CHICAGO AVE,60608
108627,1,405.0,DOMINICKS,9166 W DEVON AVE,60617
518588,5,914.0,ADVANCE AUTO,7438 N SOUTHPORT AVE,60627
214016,23,361.0,TONY'S FINER FOODS,9991 S COTTAGE GROVE AVE,60634
483337,44,650.0,DOMINICKS,3477 W IRVING PARK RD,60637
754068,36,115.0,LOU MALNATIS,6617 W NORTH AVE,60617
826715,15,681.0,CVS PHARMACY,6969 N WESTERN AVE,60609
675334,33,840.0,CVS PHARMACY,8392 S WABASH AVE,60605
218344,13,532.0,CVS PHARMACY,5290 S HALSTED ST,60610
737099,3,775.0,HONEYBEERS,1006 W 43RD ST,60620
91699,47,583.0,ALDI,3869 N BROADWAY,60614
540644,16,800.0,SHELL STATION,7781 N SOUTHPORT AVE,60621
489626,25,240.0,HOME DEPOT,3587 N SOUTHPORT AVE,60612
259322,39,244.0,GIORDANOS,7350 S STATE ST,60602
501946,27,808.0,DOMINICKS,700 W 63RD ST,60630
953349,27,453.0,TRADER JOES,4126 S STATE ST,60614
955114,44,202.0,ADVANCE AUTO,8606 S COTTAGE GROVE AVE,60632
503131,48,834.0,PORTILLOS,5234 W NORTH AVE,60632
211416,42,663.0,SUBWAY,7573 N CLARK ST,60618
762405,32,679.0,BP GAS STATION,2680 W IRVING PARK RD,60619
714746,33,749.0,WALMART,7752 S ARCHER AVE,60602
865394,18,309.0,KRAFT FOODS,154 N CICERO AVE,60613
241988,24,922.0,WALMART,987 N WESTERN AVE,60636
372920,41,413.0,MARIANO'S,3070 S ARCHER AVE,60631
840419,48,301.0,BUONA BEEF,6291 S PULASKI RD,60622
269303,9,946.0,SAMS CLUB,3083 W NORTH AVE,60607
175813,28,282.0,DUNKIN DONUTS,1921 W 63RD ST,60627
133966,37,714.0,PORTILLOS,2497 W NORTH AVE,60626
884943,28,156.0,JEWEL OSCO,7256 W NORTH AVE,60617
426872,13,780.0,GIORDANOS,4134 N CICERO AVE,60621
267800,30,558.0,BUONA BEEF,9547 W DEVON AVE,60639
398822,34,959.0,TARGET,1985 W MADISON ST,60629
498015,33,520.0,COSTCO,8179 N WESTERN AVE,60640
410030,34,180.0,HONEYBEERS,2028 N CICERO AVE,60640
778067,35,587.0,WALGREENS,7277 S STATE ST,60622
501474,25,291.0,CELINA DELI,5166 W NORTH AVE,60611
905407,27,365.0,SUBWAY,240 W CHICAGO AVE,60612
430120,25,660.0,SPEEDWAY,5777 N CLARK ST,60619
184930,9,166.0,SHELL STATION,7499 N CICERO AVE,60631
436955,46,265.0,PIZZA HUT,9117 S WABASH AVE,60637
821649,13,164.0,CVS PHARMACY,2029 S HOUSTON AVE,60607
802706,29,669.0,LOU MALNATIS,5265 N SOUTHPORT AVE,60626
377094,42,731.0,KRAFT FOODS,4716 W NORTH AVE,60627
637699,22,363.0,HONEYBEERS,9901 N SOUTHPORT AVE,60633
206609,15,559.0,HONEYBEERS,146 S COTTAGE GROVE AVE,60604
582404,14,731.0,GIORDANOS,5064 W NORTH AVE,60616
686560,37,581.0,WALMART,2743 S ARCHER AVE,60627
866128,3,169.0,REGGIE'S BAR & GRILL,7908 S PULASKI RD,60628
228393,32,620.0,JEWEL OSCO,7698 S COTTAGE GROVE AVE,60623
76258,33,539.0,ADVANCE AUTO,3905 N MICHIGAN AVE,60614
98167,29,416.0,MARIANO'S,6205 W DEVON AVE,60608
876150,4,337.0,JEWEL OSCO,8216 W 43RD ST,60602
511281,20,564.0,ADVANCE AUTO,8110 S HALSTED ST,60613
197536,31,474.0,ALDI,3846 S PULASKI RD,60607
572095,18,534.0,MCDONALD'S,7343 W IRVING PARK RD,60604
917426,32,117.0,BP GAS STATION,7797 S HOUSTON AVE,60633
291605,44,175.0,HONEYBEERS,9379 N WESTERN AVE,60620
363689,27,863.0,HONEYBEERS,1727 N WESTERN AVE,60603
974179,41,305.0,WHOLE FOODS,1488 N WESTERN AVE,60603
529010,38,,ADVANCE AUTO,5632 S HOUSTON AVE,60614
214689,18,292.0,TARGET,4523 N BROADWAY,60603
489049,12,504.0,PORTILLOS,5793 W 63RD ST,60621
781461,18,757.0,STARBUCKS,7147 S HOUSTON AVE,60638
365413,11,374.0,HOME DEPOT,1947 S HOUSTON AVE,60629
239317,22,920.0,AUTOZONE,5223 N CLARK ST,60614
851907,10,799.0,WALMART,7106 N WESTERN AVE,60617
97471,42,741.0,CVS PHARMACY,7581 S HOUSTON AVE,60626
97576,19,827.0,DUNKIN DONUTS,1236 S HOUSTON AVE,60614
603873,9,710.0,NEYBOUR'S TAVERN,5550 W DEVON AVE,60613
329593,19,255.0,GIORDANOS,8174 W NORTH AVE,60619
646162,14,578.0,AUTOZONE,7050 N SOUTHPORT AVE,60636
49826,22,361.0,DUNKIN DONUTS,4794 S WABASH AVE,60611
411054,40,994.0,ADVANCE AUTO,3417 S HALSTED ST,60633
898000,38,366.0,WALMART,3830 W NORTH AVE,60601
538560,41,592.0,ADVANCE AUTO,2860 W CHICAGO AVE,60629
661383,44,964.0,HOME DEPOT,5579 S STATE ST,60603
795,32,484.0,REGGIE'S BAR & GRILL,1392 S HOUSTON AVE,60613
18570,44,965.0,PIZZA HUT,6210 W DEVON AVE,60614
255607,33,926.0,LOWES,6926 S HALSTED ST,60609
238428,22,285.0,PORTILLOS,5227 S STATE ST,60627
672245,14,108.0,CVS PHARMACY,4402 W 63RD ST,60622
845838,30,605.0,BP GAS STATION,3554 W MADISON ST,60612
893831,18,703.0,SEVEN ELEVEN,3491 N CLARK ST,60624
338329,29,986.0,MCDONALD'S,5210 W NORTH AVE,60629
554920,19,527.0,DUNKIN DONUTS,8401 W NORTH AVE,60604
808609,26,940.0,STARBUCKS,9269 N BROADWAY,60606
72386,10,574.0,MCDONALD'S,1562 W DEVON AVE,60608
630890,2,938.0,DUNKIN DONUTS,9298 W NORTH AVE,60629
875952,30,151.0,HONEYBEERS,1798 S PULASKI RD,60619
699627,9,355.0,HOME DEPOT,894 N CICERO AVE,60623
840403,5,837.0,SEVEN ELEVEN,8253 S HOUSTON AVE,60627
339606,13,712.0,WALMART,3659 W 43RD ST,60632
934300,42,238.0,MARIANO'S,7488 N SOUTHPORT AVE,60626
785909,27,459.0,COSTCO,617 N BROADWAY,60617
100967,44,867.0,HONEYBEERS,7199 N BROADWAY,60633
419936,14,319.0,KRAFT FOODS,5153 N CLARK ST,60601
922154,7,337.0,GIORDANOS,7558 N BROADWAY,60629
954716,11,740.0,SEVEN ELEVEN,6906 N MICHIGAN AVE,60629
323297,37,904.0,LOU MALNATIS,4705 W NORTH AVE,60640
309223,46,785.0,CELINA DELI,6437 N WESTERN AVE,60631
705555,44,393.0,NEYBOUR'S TAVERN,6692 S WABASH AVE,60613
478986,28,776.0,HONEYBEERS,7391 S STATE ST,60605
888753,20,212.0,HOME DEPOT,1462 S ARCHER AVE,60605
149887,14,823.0,SEVEN ELEVEN,8947 N BROADWAY,60620
295732,15,975.0,SHELL STATION,3265 N SOUTHPORT AVE,60604
566630,6,430.0,SPEEDWAY,5722 W 63RD ST,60621
848909,32,223.0,GIORDANOS,9288 S HALSTED ST,60622
685441,41,770.0,POTBELLY,7355 N MICHIGAN AVE,60623
644732,37,726.0,SPEEDWAY,2916 S STATE ST,60608
931434,28,696.0,HONEYBEERS,3238 N SOUTHPORT AVE,60608
554498,9,502.0,DOMINICKS,5995 W IRVING PARK RD,60604
377034,6,395.0,TRADER JOES,5113 W 63RD ST,60603
131370,47,100.0,NEYBOUR'S TAVERN,6865 N MICHIGAN AVE,60606
159694,27,991.0,CVS PHARMACY,2798 N CICERO AVE,60630
949912,12,430.0,PORTILLOS,1597 S HALSTED ST,60627
945086,19,988.0,HOME DEPOT,4241 W MADISON ST,60601
542875,39,853.0,SAMS CLUB,2181 N CLARK ST,60629
851585,7,471.0,WHOLE FOODS,6344 W 63RD ST,60616
722509,17,940.0,WHOLE FOODS,200 S STATE ST,60633
256185,48,889.0,TRADER JOES,2959 W NORTH AVE,60618
457289,14,469.0,TRADER JOES,8551 W IRVING PARK RD,60634
237447,37,398.0,MARIANO'S,5990 S HOUSTON AVE,60634
931985,12,526.0,COSTCO,7184 N CLARK ST,60604
823903,7,526.0,SPEEDWAY,9597 W 43RD ST,60629
90279,38,824.0,ALDI,6142 S WABASH AVE,60621
8000,4,571.0,NEYBOUR'S TAVERN,4576 S WABASH AVE,60634
905770,13,151.0,SAMS CLUB,1511 N SOUTHPORT AVE,60601
406724,3,371.0,STARBUCKS,5824 N BROADWAY,60606
245223,24,643.0,STARBUCKS,3152 N WESTERN AVE,60627
975260,19,688.0,TONY'S FINER FOODS,7413 W 63RD ST,60615
816591,30,179.0,TRADER JOES,8945 W NORTH AVE,60612
460025,46,515.0,COSTCO,172 W IRVING PARK RD,60622
69790,2,741.0,CELINA DELI,7089 W 43RD ST,60625
171205,37,480.0,ALDI,2091 N BROADWAY,60632
609195,37,166.0,AUTOZONE,8751 S COTTAGE GROVE AVE,60601
51952,35,920.0,ADVANCE AUTO,6698 N WESTERN AVE,60605
139630,41,771.0,WALGREENS,4749 W 43RD ST,60637
142103,32,333.0,BP GAS STATION,3969 W IRVING PARK RD,60606
383393,20,770.0,MCDONALD'S,9694 N WESTERN AVE,60605
118596,21,197.0,HONEYBEERS,8418 N MICHIGAN AVE,60608
373770,41,721.0,CVS PHARMACY,9315 N WESTERN AVE,60610
331487,18,370.0,TRADER JOES,7274 S WABASH AVE,60617
99557,47,872.0,JEWEL OSCO,9452 N CICERO AVE,60640
512953,27,968.0,HONEYBEERS,7989 S COTTAGE GROVE AVE,60613
802779,14,968.0,NEYBOUR'S TAVERN,3362 N MICHIGAN AVE,60602
260944,47,524.0,ALDI,9018 S COTTAGE GROVE AVE,60619
799814,41,247.0,SEVEN ELEVEN,5123 W 63RD ST,60628
53249,48,673.0,WALGREENS,5125 S COTTAGE GROVE AVE,60616
988864,2,238.0,ADVANCE AUTO,7449 S HALSTED ST,60637
517661,45,343.0,CELINA DELI,7440 N CLARK ST,60619
826938,35,822.0,STARBUCKS,9729 N SOUTHPORT AVE,60623
101306,46,231.0,MCDONALD'S,3992 S HOUSTON AVE,60632
61057,36,290.0,KRAFT FOODS,875 N SOUTHPORT AVE,60612
951111,36,600.0,LOWES,6427 S HALSTED ST,60638
263027,12,527.0,REGGIE'S BAR & GRILL,421 N CICERO AVE,60612
294179,22,951.0,BP GAS STATION,8513 W 43RD ST,60631
855704,2,299.0,WALMART,9229 S COTTAGE GROVE AVE,60626
945408,32,621.0,PORTILLOS,8546 W MADISON ST,60629
281763,15,157.0,SPEEDWAY,1345 N SOUTHPORT AVE,60606
149480,16,232.0,LOU MALNATIS,3402 S COTTAGE GROVE AVE,60640
791527,34,862.0,POTBELLY,3222 W 63RD ST,60636
458896,39,162.0,STARBUCKS,9039 S HOUSTON AVE,60629
351518,31,885.0,TARGET,7834 W 63RD ST,60603
728282,12,161.0,NEYBOUR'S TAVERN,6540 S PULASKI RD,60627
212598,5,617.0,ALDI,9446 S ARCHER AVE,60609
587714,37,824.0,REGGIE'S BAR & GRILL,9567 S COTTAGE GROVE AVE,60617
198166,31,723.0,ADVANCE AUTO,671 S STATE ST,60609
521114,33,216.0,BUONA BEEF,2649 W NORTH AVE,60612
518369,50,978.0,COSTCO,9087 S WABASH AVE,60626
319621,5,698.0,COSTCO,2451 W CHICAGO AVE,60605
584797,14,811.0,SHELL STATION,6775 S STATE ST,60627
480499,17,973.0,SEVEN ELEVEN,4107 W CHICAGO AVE,60611
741348,39,227.0,SHELL STATION,1852 S HALSTED ST,60637
930970,30,700.0,WALMART,6425 N BROADWAY,60602
956764,44,801.0,CVS PHARMACY,2118 S HOUSTON AVE,60608
106122,16,523.0,KRAFT FOODS,441 N WESTERN AVE,60608
418364,44,816.0,JEWEL OSCO,5694 W MADISON ST,60601
988748,15,775.0,STARBUCKS,6814 W MADISON ST,60637
756601,10,269.0,SPEEDWAY,4871 N BROADWAY,60624
983357,28,739.0,COSTCO,5410 S PULASKI RD,60628
347817,17,686.0,SUBWAY,3974 N MICHIGAN AVE,60637
449156,38,580.0,BUONA BEEF,3116 S HALSTED ST,60610
107930,45,507.0,BUONA BEEF,6427 N SOUTHPORT AVE,60611
741254,43,566.0,STARBUCKS,295 W IRVING PARK RD,60609
826753,17,997.0,TARGET,4751 N CLARK ST,60630
331231,24,643.0,MARIANO'S,9609 N SOUTHPORT AVE,60614
150207,11,784.0,WALMART,2383 S ARCHER AVE,60613
719021,22,396.0,SAMS CLUB,7595 S PULASKI RD,60607
637531,38,888.0,BUONA BEEF,6944 S PULASKI RD,60634
273611,6,752.0,REGGIE'S BAR & GRILL,2711 S PULASKI RD,60626
22348,19,979.0,SUBWAY,8807 S WABASH AVE,60601
291593,15,621.0,GIORDANOS,6571 W MADISON ST,60622
525944,42,358.0,MCDONALD'S,2682 N CICERO AVE,60602
781288,39,189.0,CVS PHARMACY,4518 S ARCHER AVE,60609
807051,12,675.0,PORTILLOS,8647 S HOUSTON AVE,60617
205994,49,328.0,TONY'S FINER FOODS,7203 S PULASKI RD,60619
993599,47,408.0,DOMINICKS,5116 W 43RD ST,60603
481427,28,272.0,BP GAS STATION,5619 S COTTAGE GROVE AVE,60622
684819,50,446.0,LOU MALNATIS,2931 N MICHIGAN AVE,60605
136192,7,376.0,SUBWAY,7981 N CICERO AVE,60622
557230,10,894.0,TRADER JOES,3251 N CICERO AVE,60629
588267,7,951.0,DOMINICKS,7895 N CICERO AVE,60628
292771,48,933.0,CELINA DELI,9511 W IRVING PARK RD,60612
430075,26,614.0,LOWES,2751 N CICERO AVE,60619
391816,49,813.0,JEWEL OSCO,4563 S HALSTED ST,60602
168682,28,273.0,ADVANCE AUTO,249 N WESTERN AVE,60630
108270,26,361.0,STARBUCKS,4725 S STATE ST,60621
620966,33,791.0,SAMS CLUB,6665 W 63RD ST,60630
833853,29,553.0,STARBUCKS,889 W CHICAGO AVE,60631
786559,3,165.0,HONEYBEERS,5109 W 43RD ST,60633
